% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
4.325	1	4	433	6	4	28	2292	0
4.325	2	5	433	6	2	0	41	0
4.325	2	6	433	6	1	8	209	0
4.326	2	5	433	7	2	0	41	0
4.326	2	6	433	7	1	8	209	0
4.327	2	5	433	8	2	0	41	0
4.327	2	6	433	8	1	8	209	0
4.328	2	5	433	9	2	0	41	0
4.328	2	6	433	9	1	8	209	0
4.329	1	4	433	10	4	28	2292	0
4.329	2	6	433	10	1	8	209	0
4.329	2	5	433	10	2	0	41	0
4.33	2	5	434	1	2	0	41	0
4.33	2	6	434	1	1	8	209	0
4.331	2	5	434	2	2	0	41	0
4.331	2	6	434	2	1	8	209	0
4.332	1	4	434	3	4	28	2292	0
4.332	2	6	434	3	1	8	209	0
4.332	2	5	434	3	2	0	41	0
4.333	2	5	434	4	2	0	41	0
4.333	2	6	434	4	1	8	209	0
4.334	2	5	434	5	2	0	41	0
4.334	2	6	434	5	1	8	209	0
4.335	1	4	434	6	4	28	2292	0
4.335	2	5	434	6	2	0	41	0
4.335	2	6	434	6	1	8	209	0
4.336	2	5	434	7	2	0	41	0
4.336	2	6	434	7	1	8	209	0
4.337	2	5	434	8	2	0	41	0
4.337	2	6	434	8	1	8	209	0
4.338	2	5	434	9	2	0	41	0
4.338	2	6	434	9	1	8	209	0
4.339	1	4	434	10	4	28	2292	0
4.339	2	6	434	10	1	8	209	0
4.339	2	5	434	10	2	0	41	0
4.34	2	5	435	1	2	0	41	0
4.34	2	6	435	1	1	8	209	0
4.341	2	5	435	2	2	0	41	0
4.341	2	6	435	2	1	8	209	0
4.342	1	4	435	3	4	28	2292	0
4.342	2	6	435	3	1	8	209	0
4.342	2	5	435	3	2	0	41	0
4.343	2	5	435	4	2	0	41	0
4.343	2	6	435	4	1	8	209	0
4.344	2	5	435	5	2	0	41	0
4.344	2	6	435	5	1	8	209	0
4.345	1	4	435	6	4	28	2292	0
4.345	2	5	435	6	2	0	41	0
4.345	2	6	435	6	1	8	209	0
4.346	2	5	435	7	2	0	41	0
4.346	2	6	435	7	1	8	209	0
4.347	2	5	435	8	2	0	41	0
4.347	2	6	435	8	1	8	209	0
4.348	2	5	435	9	2	0	41	0
4.348	2	6	435	9	1	8	209	0
4.349	1	4	435	10	4	28	2292	0
4.349	2	6	435	10	1	8	209	0
4.349	2	5	435	10	2	0	41	0
4.35	2	5	436	1	2	0	41	0
4.35	2	6	436	1	1	8	209	0
4.351	2	5	436	2	2	0	41	0
4.351	2	6	436	2	1	8	209	0
4.352	1	4	436	3	4	28	2292	0
4.352	2	6	436	3	1	8	209	0
4.352	2	5	436	3	2	0	41	0
4.353	2	5	436	4	2	0	41	0
4.353	2	6	436	4	1	8	209	0
4.354	2	5	436	5	2	0	41	0
4.354	2	6	436	5	1	8	209	0
4.355	1	4	436	6	4	28	2292	0
4.355	2	5	436	6	2	0	41	0
4.355	2	6	436	6	1	8	209	0
4.356	2	5	436	7	2	0	41	0
4.356	2	6	436	7	1	8	209	0
4.357	2	5	436	8	2	0	41	0
4.357	2	6	436	8	1	8	209	0
4.358	2	5	436	9	2	0	41	0
4.358	2	6	436	9	1	8	209	0
4.359	1	4	436	10	4	28	2292	0
4.359	2	6	436	10	1	8	209	0
4.359	2	5	436	10	2	0	41	0
4.36	2	5	437	1	2	0	41	0
4.36	2	6	437	1	1	8	209	0
4.361	2	5	437	2	2	0	41	0
4.361	2	6	437	2	1	8	209	0
4.362	1	4	437	3	4	28	2292	0
4.362	2	6	437	3	1	8	209	0
4.362	2	5	437	3	2	0	41	0
4.363	2	5	437	4	2	0	41	0
4.363	2	6	437	4	1	8	209	0
4.364	2	5	437	5	2	0	41	0
4.364	2	6	437	5	1	8	209	0
4.365	1	4	437	6	4	28	2292	0
4.365	2	5	437	6	2	0	41	0
4.365	2	6	437	6	1	8	209	0
4.366	2	5	437	7	2	0	41	0
4.366	2	6	437	7	1	8	209	0
4.367	2	5	437	8	2	0	41	0
4.367	2	6	437	8	1	8	209	0
4.368	2	5	437	9	2	0	41	0
4.368	2	6	437	9	1	8	209	0
4.369	2	6	437	10	1	8	209	0
4.369	2	5	437	10	2	0	41	0
4.37	2	5	438	1	2	0	41	0
4.37	2	6	438	1	1	8	209	0
4.371	2	5	438	2	2	0	41	0
4.371	2	6	438	2	1	8	209	0
4.372	1	4	438	3	4	28	2292	0
4.372	2	6	438	3	1	8	209	0
4.372	2	5	438	3	2	0	41	0
4.373	2	5	438	4	2	0	41	0
4.373	2	6	438	4	1	8	209	0
4.374	2	5	438	5	2	0	41	0
4.374	2	6	438	5	1	8	209	0
4.375	1	4	438	6	4	28	2292	0
4.375	2	5	438	6	2	0	41	0
4.375	2	6	438	6	1	8	209	0
4.376	2	5	438	7	2	0	41	0
4.376	2	6	438	7	1	8	209	0
4.377	2	5	438	8	2	0	41	0
4.377	2	6	438	8	1	8	209	0
4.378	2	5	438	9	2	0	41	0
4.378	2	6	438	9	1	8	209	0
4.379	1	4	438	10	4	28	2292	0
4.379	2	6	438	10	1	8	209	0
4.379	2	5	438	10	2	0	41	0
4.38	2	5	439	1	2	0	41	0
4.38	2	6	439	1	1	8	209	0
4.381	2	5	439	2	2	0	41	0
4.381	2	6	439	2	1	8	209	0
4.382	1	4	439	3	4	28	2292	0
4.382	2	6	439	3	1	8	209	0
4.382	2	5	439	3	2	0	41	0
4.383	2	5	439	4	2	0	41	0
4.383	2	6	439	4	1	8	209	0
4.384	2	5	439	5	2	0	41	0
4.384	2	6	439	5	1	8	209	0
4.385	1	4	439	6	4	28	2292	0
4.385	2	5	439	6	2	0	41	0
4.385	2	6	439	6	1	8	209	0
4.386	2	5	439	7	2	0	41	0
4.386	2	6	439	7	1	8	209	0
4.387	2	5	439	8	2	0	41	0
4.387	2	6	439	8	1	8	209	0
4.388	2	5	439	9	2	0	41	0
4.388	2	6	439	9	1	8	209	0
4.389	1	4	439	10	4	28	2292	0
4.389	2	6	439	10	1	8	209	0
4.389	2	5	439	10	2	0	41	0
4.39	2	5	440	1	2	0	41	0
4.39	2	6	440	1	1	8	209	0
4.391	2	5	440	2	2	0	41	0
4.391	2	6	440	2	1	8	209	0
4.392	1	4	440	3	4	28	2292	0
4.392	2	6	440	3	1	8	209	0
4.392	2	5	440	3	2	0	41	0
4.393	2	5	440	4	2	0	41	0
4.393	2	6	440	4	1	8	209	0
4.394	2	5	440	5	2	0	41	0
4.394	2	6	440	5	1	8	209	0
4.395	1	4	440	6	4	28	2292	0
4.395	2	5	440	6	2	0	41	0
4.395	2	6	440	6	1	8	209	0
4.396	2	5	440	7	2	0	41	0
4.396	2	6	440	7	1	8	209	0
4.397	2	5	440	8	2	0	41	0
4.397	2	6	440	8	1	8	209	0
4.398	2	5	440	9	2	0	41	0
4.398	2	6	440	9	1	8	209	0
4.399	1	4	440	10	4	28	2292	0
4.399	2	6	440	10	1	8	209	0
4.399	2	5	440	10	2	0	41	0
4.4	2	5	441	1	2	0	41	0
4.4	2	6	441	1	1	8	209	0
4.401	2	5	441	2	2	0	41	0
4.401	2	6	441	2	1	8	209	0
4.402	1	4	441	3	4	28	2292	0
4.402	2	6	441	3	1	8	209	0
4.402	2	5	441	3	2	0	41	0
4.403	2	5	441	4	2	0	41	0
4.403	2	6	441	4	1	8	209	0
4.404	2	5	441	5	2	0	41	0
4.404	2	6	441	5	1	8	209	0
4.405	1	4	441	6	4	28	2292	0
4.405	2	5	441	6	2	0	41	0
4.405	2	6	441	6	1	8	209	0
4.406	2	5	441	7	2	0	41	0
4.406	2	6	441	7	1	8	209	0
4.407	2	5	441	8	2	0	41	0
4.407	2	6	441	8	1	8	209	0
4.408	2	5	441	9	2	0	41	0
4.408	2	6	441	9	1	8	209	0
4.409	1	4	441	10	4	28	2292	0
4.409	2	6	441	10	1	8	209	0
4.409	2	5	441	10	2	0	41	0
4.41	2	5	442	1	2	0	41	0
4.41	2	6	442	1	1	8	209	0
4.411	2	5	442	2	2	0	41	0
4.411	2	6	442	2	1	8	209	0
4.412	1	4	442	3	4	28	2292	0
4.412	2	6	442	3	1	8	209	0
4.412	2	5	442	3	2	0	41	0
4.413	2	5	442	4	2	0	41	0
4.413	2	6	442	4	1	8	209	0
4.414	2	5	442	5	2	0	41	0
4.414	2	6	442	5	1	8	209	0
4.415	1	4	442	6	4	28	2292	0
4.415	2	5	442	6	2	0	41	0
4.415	2	6	442	6	1	8	209	0
4.416	2	5	442	7	2	0	41	0
4.416	2	6	442	7	1	8	209	0
4.417	2	5	442	8	2	0	41	0
4.417	2	6	442	8	1	8	209	0
4.418	2	5	442	9	2	0	41	0
4.418	2	6	442	9	1	8	209	0
4.419	1	4	442	10	4	28	2292	0
4.419	2	6	442	10	1	8	209	0
4.419	2	5	442	10	2	0	41	0
4.42	2	5	443	1	2	0	41	0
4.42	2	6	443	1	1	8	209	0
4.421	2	5	443	2	2	0	41	0
4.421	2	6	443	2	1	8	209	0
4.422	1	4	443	3	4	28	2292	0
4.422	2	6	443	3	1	8	209	0
4.422	2	5	443	3	2	0	41	0
4.423	2	5	443	4	2	0	41	0
4.423	2	6	443	4	1	8	209	0
4.424	2	5	443	5	2	0	41	0
4.424	2	6	443	5	1	8	209	0
4.425	1	4	443	6	4	28	2292	0
4.425	2	5	443	6	2	0	41	0
4.425	2	6	443	6	1	8	209	0
4.426	2	5	443	7	2	0	41	0
4.426	2	6	443	7	1	8	209	0
4.427	2	5	443	8	2	0	41	0
4.427	2	6	443	8	1	8	209	0
4.428	2	5	443	9	2	0	41	0
4.428	2	6	443	9	1	8	209	0
4.429	1	4	443	10	4	28	2292	0
4.429	2	6	443	10	1	8	209	0
4.429	2	5	443	10	2	0	41	0
4.43	2	5	444	1	2	0	41	0
4.43	2	6	444	1	1	8	209	0
4.431	2	5	444	2	2	0	41	0
4.431	2	6	444	2	1	8	209	0
4.432	1	4	444	3	4	28	2292	0
4.432	2	6	444	3	1	8	209	0
4.432	2	5	444	3	2	0	41	0
4.433	2	5	444	4	2	0	41	0
4.433	2	6	444	4	1	8	209	0
4.434	2	5	444	5	2	0	41	0
4.434	2	6	444	5	1	8	209	0
4.435	1	4	444	6	4	28	2292	0
4.435	2	5	444	6	2	0	41	0
4.435	2	6	444	6	1	8	209	0
4.436	2	5	444	7	2	0	41	0
4.436	2	6	444	7	1	8	209	0
4.437	2	5	444	8	2	0	41	0
4.437	2	6	444	8	1	8	209	0
4.438	2	5	444	9	2	0	41	0
4.438	2	6	444	9	1	8	209	0
4.439	2	6	444	10	1	8	209	0
4.439	2	5	444	10	2	0	41	0
4.44	2	5	445	1	2	0	41	0
4.44	2	6	445	1	1	8	209	0
4.441	2	5	445	2	2	0	41	0
4.441	2	6	445	2	1	8	209	0
4.442	1	4	445	3	4	28	2292	0
4.442	2	6	445	3	1	8	209	0
4.442	2	5	445	3	2	0	41	0
4.443	2	5	445	4	2	0	41	0
4.443	2	6	445	4	1	8	209	0
4.444	2	5	445	5	2	0	41	0
4.444	2	6	445	5	1	8	209	0
4.445	1	4	445	6	4	28	2292	0
4.445	2	5	445	6	2	0	41	0
4.445	2	6	445	6	1	8	209	0
4.446	2	5	445	7	2	0	41	0
4.446	2	6	445	7	1	8	209	0
4.447	2	5	445	8	2	0	41	0
4.447	2	6	445	8	1	8	209	0
4.448	2	5	445	9	2	0	41	0
4.448	2	6	445	9	1	8	209	0
4.449	2	6	445	10	1	8	209	0
4.449	2	5	445	10	2	0	41	0
4.45	2	5	446	1	2	0	41	0
4.45	2	6	446	1	1	8	209	0
4.451	2	5	446	2	2	0	41	0
4.451	2	6	446	2	1	8	209	0
4.452	1	4	446	3	4	28	2292	0
4.452	2	6	446	3	1	8	209	0
4.452	2	5	446	3	2	0	41	0
4.453	2	5	446	4	2	0	41	0
4.453	2	6	446	4	1	8	209	0
4.454	2	5	446	5	2	0	41	0
4.454	2	6	446	5	1	8	209	0
4.455	1	4	446	6	4	28	2292	0
4.455	2	5	446	6	2	0	41	0
4.455	2	6	446	6	1	8	209	0
4.456	2	5	446	7	2	0	41	0
4.456	2	6	446	7	1	8	209	0
4.457	2	5	446	8	2	0	41	0
4.457	2	6	446	8	1	8	209	0
4.458	2	5	446	9	2	0	41	0
4.458	2	6	446	9	1	8	209	0
4.459	1	4	446	10	4	28	2292	0
4.459	2	6	446	10	1	8	209	0
4.459	2	5	446	10	2	0	41	0
4.46	2	5	447	1	2	0	41	0
4.46	2	6	447	1	1	8	209	0
4.461	2	5	447	2	2	0	41	0
4.461	2	6	447	2	1	8	209	0
4.462	1	4	447	3	4	28	2292	0
4.462	2	6	447	3	1	8	209	0
4.462	2	5	447	3	2	0	41	0
4.463	2	5	447	4	2	0	41	0
4.463	2	6	447	4	1	8	209	0
4.464	2	5	447	5	2	0	41	0
4.464	2	6	447	5	1	8	209	0
4.465	1	4	447	6	4	28	2292	0
4.465	2	5	447	6	2	0	41	0
4.465	2	6	447	6	1	8	209	0
4.466	2	5	447	7	2	0	41	0
4.466	2	6	447	7	1	8	209	0
4.467	2	5	447	8	2	0	41	0
4.467	2	6	447	8	1	8	209	0
4.468	2	5	447	9	2	0	41	0
4.468	2	6	447	9	1	8	209	0
4.469	1	4	447	10	4	28	2292	0
4.469	2	6	447	10	1	8	209	0
4.469	2	5	447	10	2	0	41	0
4.47	2	5	448	1	2	0	41	0
4.47	2	6	448	1	1	8	209	0
4.471	2	5	448	2	2	0	41	0
4.471	2	6	448	2	1	8	209	0
4.472	1	4	448	3	4	28	2292	0
4.472	2	6	448	3	1	8	209	0
4.472	2	5	448	3	2	0	41	0
4.473	2	5	448	4	2	0	41	0
4.473	2	6	448	4	1	8	209	0
4.474	2	5	448	5	2	0	41	0
4.474	2	6	448	5	1	8	209	0
4.475	1	4	448	6	4	28	2292	0
4.475	2	5	448	6	2	0	41	0
4.475	2	6	448	6	1	8	209	0
4.476	2	5	448	7	2	0	41	0
4.476	2	6	448	7	1	8	209	0
4.477	2	5	448	8	2	0	41	0
4.477	2	6	448	8	1	8	209	0
4.478	2	5	448	9	2	0	41	0
4.478	2	6	448	9	1	8	209	0
4.479	2	6	448	10	1	8	209	0
4.479	2	5	448	10	2	0	41	0
4.48	2	5	449	1	2	0	41	0
4.48	2	6	449	1	1	8	209	0
4.481	2	5	449	2	2	0	41	0
4.481	2	6	449	2	1	8	209	0
4.482	1	4	449	3	4	28	2292	0
4.482	2	6	449	3	1	8	209	0
4.482	2	5	449	3	2	0	41	0
4.483	2	5	449	4	2	0	41	0
4.483	2	6	449	4	1	8	209	0
4.484	2	5	449	5	2	0	41	0
4.484	2	6	449	5	1	8	209	0
4.485	1	4	449	6	4	28	2292	0
4.485	2	5	449	6	2	0	41	0
4.485	2	6	449	6	1	8	209	0
4.486	2	5	449	7	2	0	41	0
4.486	2	6	449	7	1	8	209	0
4.487	2	5	449	8	2	0	41	0
4.487	2	6	449	8	1	8	209	0
4.488	2	5	449	9	2	0	41	0
4.488	2	6	449	9	1	8	209	0
4.489	1	4	449	10	4	28	2292	0
4.489	2	6	449	10	1	8	209	0
4.489	2	5	449	10	2	0	41	0
4.49	2	5	450	1	2	0	41	0
4.49	2	6	450	1	1	8	209	0
4.491	2	5	450	2	2	0	41	0
4.491	2	6	450	2	1	8	209	0
4.492	1	4	450	3	4	28	2292	0
4.492	2	6	450	3	1	8	209	0
4.492	2	5	450	3	2	0	41	0
4.493	2	5	450	4	2	0	41	0
4.493	2	6	450	4	1	8	209	0
4.494	2	5	450	5	2	0	41	0
4.494	2	6	450	5	1	8	209	0
4.495	1	4	450	6	4	28	2292	0
4.495	2	5	450	6	2	0	41	0
4.495	2	6	450	6	1	8	209	0
4.496	2	5	450	7	2	0	41	0
4.496	2	6	450	7	1	8	209	0
4.497	2	5	450	8	2	0	41	0
4.497	2	6	450	8	1	8	209	0
4.498	2	5	450	9	2	0	41	0
4.498	2	6	450	9	1	8	209	0
4.499	2	6	450	10	1	8	209	0
4.499	2	5	450	10	2	0	41	0
4.5	2	5	451	1	2	0	41	0
4.5	2	6	451	1	1	8	209	0
4.501	2	5	451	2	2	0	41	0
4.501	2	6	451	2	1	8	209	0
4.502	1	4	451	3	4	28	2292	0
4.502	2	6	451	3	1	8	209	0
4.502	2	5	451	3	2	0	41	0
4.503	2	5	451	4	2	0	41	0
4.503	2	6	451	4	1	8	209	0
4.504	2	5	451	5	2	0	41	0
4.504	2	6	451	5	1	8	209	0
4.505	1	4	451	6	4	28	2292	0
4.505	2	5	451	6	2	0	41	0
4.505	2	6	451	6	1	8	209	0
4.506	2	5	451	7	2	0	41	0
4.506	2	6	451	7	1	8	209	0
4.507	2	5	451	8	2	0	41	0
4.507	2	6	451	8	1	8	209	0
4.508	2	5	451	9	2	0	41	0
4.508	2	6	451	9	1	8	209	0
4.509	1	4	451	10	4	28	2292	0
4.509	2	6	451	10	1	8	209	0
4.509	2	5	451	10	2	0	41	0
4.51	2	5	452	1	2	0	41	0
4.51	2	6	452	1	1	8	209	0
4.511	2	5	452	2	2	0	41	0
4.511	2	6	452	2	1	8	209	0
4.512	1	4	452	3	4	28	2292	0
4.512	2	6	452	3	1	8	209	0
4.512	2	5	452	3	2	0	41	0
4.513	2	5	452	4	2	0	41	0
4.513	2	6	452	4	1	8	209	0
4.514	2	5	452	5	2	0	41	0
4.514	2	6	452	5	1	8	209	0
4.515	1	4	452	6	4	28	2292	0
4.515	2	5	452	6	2	0	41	0
4.515	2	6	452	6	1	8	209	0
4.516	2	5	452	7	2	0	41	0
4.516	2	6	452	7	1	8	209	0
4.517	2	5	452	8	2	0	41	0
4.517	2	6	452	8	1	8	209	0
4.518	2	5	452	9	2	0	41	0
4.518	2	6	452	9	1	8	209	0
4.519	1	4	452	10	4	28	2292	0
4.519	2	6	452	10	1	8	209	0
4.519	2	5	452	10	2	0	41	0
4.52	2	5	453	1	2	0	41	0
4.52	2	6	453	1	1	8	209	0
4.521	2	5	453	2	2	0	41	0
4.521	2	6	453	2	1	8	209	0
4.522	1	4	453	3	4	28	2292	0
4.522	2	6	453	3	1	8	209	0
4.522	2	5	453	3	2	0	41	0
4.523	2	5	453	4	2	0	41	0
4.523	2	6	453	4	1	8	209	0
4.524	2	5	453	5	2	0	41	0
4.524	2	6	453	5	1	8	209	0
4.525	1	4	453	6	4	28	2292	0
4.525	2	5	453	6	2	0	41	0
4.525	2	6	453	6	1	8	209	0
4.526	2	5	453	7	2	0	41	0
4.526	2	6	453	7	1	8	209	0
4.527	2	5	453	8	2	0	41	0
4.527	2	6	453	8	1	8	209	0
4.528	2	5	453	9	2	0	41	0
4.528	2	6	453	9	1	8	209	0
4.529	2	6	453	10	1	8	209	0
4.529	2	5	453	10	2	0	41	0
4.53	2	5	454	1	2	0	41	0
4.53	2	6	454	1	1	8	209	0
4.531	2	5	454	2	2	0	41	0
4.531	2	6	454	2	1	8	209	0
4.532	1	4	454	3	4	28	2292	0
4.532	2	6	454	3	1	8	209	0
4.532	2	5	454	3	2	0	41	0
4.533	2	5	454	4	2	0	41	0
4.533	2	6	454	4	1	8	209	0
4.534	2	5	454	5	2	0	41	0
4.534	2	6	454	5	1	8	209	0
4.535	1	4	454	6	4	28	2292	0
4.535	2	5	454	6	2	0	41	0
4.535	2	6	454	6	1	8	209	0
4.536	2	5	454	7	2	0	41	0
4.536	2	6	454	7	1	8	209	0
4.537	2	5	454	8	2	0	41	0
4.537	2	6	454	8	1	8	209	0
4.538	2	5	454	9	2	0	41	0
4.538	2	6	454	9	1	8	209	0
4.539	1	4	454	10	4	28	2292	0
4.539	2	6	454	10	1	8	209	0
4.539	2	5	454	10	2	0	41	0
4.54	2	5	455	1	2	0	41	0
4.54	2	6	455	1	1	8	209	0
4.541	2	5	455	2	2	0	41	0
4.541	2	6	455	2	1	8	209	0
4.542	1	4	455	3	4	28	2292	0
4.542	2	6	455	3	1	8	209	0
4.542	2	5	455	3	2	0	41	0
4.543	2	5	455	4	2	0	41	0
4.543	2	6	455	4	1	8	209	0
4.544	2	5	455	5	2	0	41	0
4.544	2	6	455	5	1	8	209	0
4.545	1	4	455	6	4	28	2292	0
4.545	2	5	455	6	2	0	41	0
4.545	2	6	455	6	1	8	209	0
4.546	2	5	455	7	2	0	41	0
4.546	2	6	455	7	1	8	209	0
4.547	2	5	455	8	2	0	41	0
4.547	2	6	455	8	1	8	209	0
4.548	2	5	455	9	2	0	41	0
4.548	2	6	455	9	1	8	209	0
4.549	1	4	455	10	4	28	2292	0
4.549	2	6	455	10	1	8	209	0
4.549	2	5	455	10	2	0	41	0
4.55	2	5	456	1	2	0	41	0
4.55	2	6	456	1	1	8	209	0
4.551	2	5	456	2	2	0	41	0
4.551	2	6	456	2	1	8	209	0
4.552	2	5	456	3	2	0	41	0
4.552	2	6	456	3	1	8	209	0
4.553	2	5	456	4	2	0	41	0
4.553	2	6	456	4	1	8	209	0
4.554	2	5	456	5	2	0	41	0
4.554	2	6	456	5	1	8	209	0
4.555	1	4	456	6	4	28	2292	0
4.555	2	5	456	6	2	0	41	0
4.555	2	6	456	6	1	8	209	0
4.556	1	4	456	7	4	28	2292	0
4.556	2	5	456	7	2	0	41	0
4.556	2	6	456	7	1	8	209	0
4.557	2	5	456	8	2	0	41	0
4.557	2	6	456	8	1	8	209	0
4.558	2	5	456	9	2	0	41	0
4.558	2	6	456	9	1	8	209	0
4.559	2	5	456	10	2	0	41	0
4.559	2	6	456	10	1	8	209	0
4.56	2	5	457	1	2	0	41	0
4.56	2	6	457	1	1	8	209	0
4.561	2	5	457	2	2	0	41	0
4.561	2	6	457	2	1	8	209	0
4.562	1	4	457	3	4	28	2292	0
4.562	2	6	457	3	1	8	209	0
4.562	2	5	457	3	2	0	41	0
4.563	1	4	457	4	4	28	2292	0
4.563	2	6	457	4	1	8	209	0
4.563	2	5	457	4	2	0	41	0
4.564	2	5	457	5	2	0	41	0
4.564	2	6	457	5	1	8	209	0
4.565	1	4	457	6	4	28	2292	0
4.565	2	5	457	6	2	0	41	0
4.565	2	6	457	6	1	8	209	0
4.566	2	5	457	7	2	0	41	0
4.566	2	6	457	7	1	8	209	0
4.567	2	5	457	8	2	0	41	0
4.567	2	6	457	8	1	8	209	0
4.568	2	5	457	9	2	0	41	0
4.568	2	6	457	9	1	8	209	0
4.569	2	6	457	10	1	8	209	0
4.569	2	5	457	10	2	0	41	0
4.57	2	6	458	1	1	8	209	0
4.57	2	5	458	1	2	0	41	0
4.571	2	5	458	2	2	0	41	0
4.571	2	6	458	2	1	8	209	0
4.572	1	4	458	3	4	28	2292	0
4.572	2	6	458	3	1	8	209	0
4.572	2	5	458	3	2	0	41	0
4.573	2	5	458	4	2	0	41	0
4.573	2	6	458	4	1	8	209	0
4.574	2	5	458	5	2	0	41	0
4.574	2	6	458	5	1	8	209	0
4.575	1	4	458	6	4	28	2292	0
4.575	2	5	458	6	2	0	41	0
4.575	2	6	458	6	1	8	209	0
4.576	2	5	458	7	2	0	41	0
4.576	2	6	458	7	1	8	209	0
4.577	2	5	458	8	2	0	41	0
4.577	2	6	458	8	1	8	209	0
4.578	2	5	458	9	2	0	41	0
4.578	2	6	458	9	1	8	209	0
4.579	2	6	458	10	1	8	209	0
4.579	2	5	458	10	2	0	41	0
4.58	2	5	459	1	2	0	41	0
4.58	2	6	459	1	1	8	209	0
4.581	2	5	459	2	2	0	41	0
4.581	2	6	459	2	1	8	209	0
4.582	1	4	459	3	4	28	2292	0
4.582	2	6	459	3	1	8	209	0
4.582	2	5	459	3	2	0	41	0
4.583	2	5	459	4	2	0	41	0
4.583	2	6	459	4	1	8	209	0
4.584	2	5	459	5	2	0	41	0
4.584	2	6	459	5	1	8	209	0
4.585	1	4	459	6	4	28	2292	0
4.585	2	5	459	6	2	0	41	0
4.585	2	6	459	6	1	8	209	0
4.586	2	5	459	7	2	0	41	0
4.586	2	6	459	7	1	8	209	0
4.587	2	5	459	8	2	0	41	0
4.587	2	6	459	8	1	8	209	0
4.588	2	5	459	9	2	0	41	0
4.588	2	6	459	9	1	8	209	0
4.589	2	6	459	10	1	8	209	0
4.589	2	5	459	10	2	0	41	0
4.59	2	5	460	1	2	0	41	0
4.59	2	6	460	1	1	8	209	0
4.591	2	5	460	2	2	0	41	0
4.591	2	6	460	2	1	8	209	0
4.592	1	4	460	3	4	28	2292	0
4.592	2	6	460	3	1	8	209	0
4.592	2	5	460	3	2	0	41	0
4.593	2	5	460	4	2	0	41	0
4.593	2	6	460	4	1	8	209	0
4.594	2	5	460	5	2	0	41	0
4.594	2	6	460	5	1	8	209	0
4.595	1	4	460	6	4	28	2292	0
4.595	2	5	460	6	2	0	41	0
4.595	2	6	460	6	1	8	209	0
4.596	2	5	460	7	2	0	41	0
4.596	2	6	460	7	1	8	209	0
4.597	2	5	460	8	2	0	41	0
4.597	2	6	460	8	1	8	209	0
4.598	2	5	460	9	2	0	41	0
4.598	2	6	460	9	1	8	209	0
4.599	2	6	460	10	1	8	209	0
4.599	2	5	460	10	2	0	41	0
4.6	2	5	461	1	2	0	41	0
4.6	2	6	461	1	1	8	209	0
4.601	2	5	461	2	2	0	41	0
4.601	2	6	461	2	1	8	209	0
4.602	1	4	461	3	4	28	2292	0
4.602	2	6	461	3	1	8	209	0
4.602	2	5	461	3	2	0	41	0
4.603	2	5	461	4	2	0	41	0
4.603	2	6	461	4	1	8	209	0
4.604	2	5	461	5	2	0	41	0
4.604	2	6	461	5	1	8	209	0
4.605	1	4	461	6	4	28	2292	0
4.605	2	5	461	6	2	0	41	0
4.605	2	6	461	6	1	8	209	0
4.606	2	5	461	7	2	0	41	0
4.606	2	6	461	7	1	8	209	0
4.607	2	5	461	8	2	0	41	0
4.607	2	6	461	8	1	8	209	0
4.608	2	5	461	9	2	0	41	0
4.608	2	6	461	9	1	8	209	0
4.609	2	5	461	10	2	0	41	0
4.609	2	6	461	10	1	8	209	0
4.61	2	5	462	1	2	0	41	0
4.61	2	6	462	1	1	8	209	0
4.611	2	5	462	2	2	0	41	0
4.611	2	6	462	2	1	8	209	0
4.612	1	4	462	3	4	28	2292	0
4.612	2	6	462	3	1	8	209	0
4.612	2	5	462	3	2	0	41	0
4.613	2	5	462	4	2	0	41	0
4.613	2	6	462	4	1	8	209	0
4.614	2	5	462	5	2	0	41	0
4.614	2	6	462	5	1	8	209	0
4.615	1	4	462	6	4	28	2292	0
4.615	2	5	462	6	2	0	41	0
4.615	2	6	462	6	1	8	209	0
4.616	2	5	462	7	2	0	41	0
4.616	2	6	462	7	1	8	209	0
4.617	2	5	462	8	2	0	41	0
4.617	2	6	462	8	1	8	209	0
4.618	2	5	462	9	2	0	41	0
4.618	2	6	462	9	1	8	209	0
4.619	2	5	462	10	2	0	41	0
4.619	2	6	462	10	1	8	209	0
4.62	2	5	463	1	2	0	41	0
4.62	2	6	463	1	1	8	209	0
4.621	2	5	463	2	2	0	41	0
4.621	2	6	463	2	1	8	209	0
4.622	1	4	463	3	4	28	2292	0
4.622	2	6	463	3	1	8	209	0
4.622	2	5	463	3	2	0	41	0
4.623	2	5	463	4	2	0	41	0
4.623	2	6	463	4	1	8	209	0
4.624	2	5	463	5	2	0	41	0
4.624	2	6	463	5	1	8	209	0
4.625	1	4	463	6	4	28	2292	0
4.625	2	5	463	6	2	0	41	0
4.625	2	6	463	6	1	8	209	0
4.626	2	5	463	7	2	0	41	0
4.626	2	6	463	7	1	8	209	0
4.627	2	5	463	8	2	0	41	0
4.627	2	6	463	8	1	8	209	0
4.628	2	5	463	9	2	0	41	0
4.628	2	6	463	9	1	8	209	0
4.629	1	4	463	10	4	28	2292	0
4.629	2	6	463	10	1	8	209	0
4.629	2	5	463	10	2	0	41	0
4.63	2	5	464	1	2	0	41	0
4.63	2	6	464	1	1	8	209	0
4.631	2	5	464	2	2	0	41	0
4.631	2	6	464	2	1	8	209	0
