% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
2.218	1	2	222	9	6	28	2196	0	0	0
2.219	1	3	222	10	2	28	2196	0	0	0
2.22	1	4	223	1	4	28	2196	0	0	0
2.221	1	3	223	2	2	28	2196	0	0	0
2.222	1	3	223	3	2	28	2196	0	0	0
2.223	1	1	223	4	1	28	2196	0	0	0
2.224	1	3	223	5	2	28	2196	0	0	0
2.226	1	2	223	7	6	28	2196	0	0	0
2.227	1	3	223	8	2	28	2196	0	0	0
2.228	1	3	223	9	2	28	2196	0	0	0
2.232	1	3	224	3	2	28	2196	0	0	0
2.233	1	1	224	4	1	28	2196	0	0	0
2.234	1	3	224	5	2	28	2196	0	0	0
2.237	1	2	224	8	6	28	2196	0	0	0
2.238	1	3	224	9	2	28	2196	0	0	0
2.239	1	3	224	10	2	28	2196	0	0	0
2.24	1	3	225	1	2	28	2196	0	0	0
2.241	1	3	225	2	2	28	2196	0	0	0
2.242	1	3	225	3	2	28	2196	0	0	0
2.243	1	1	225	4	1	28	2196	0	0	0
2.244	1	3	225	5	2	28	2196	0	0	0
2.253	1	2	226	4	6	28	2196	0	0	0
2.254	1	1	226	5	1	28	2196	0	0	0
2.255	1	3	226	6	2	28	2196	0	0	0
2.256	1	3	226	7	2	28	2196	0	0	0
2.257	1	3	226	8	2	28	2196	0	0	0
2.258	1	2	226	9	6	28	2196	0	0	0
2.259	1	3	226	10	2	28	2196	0	0	0
2.26	1	3	227	1	2	28	2196	0	0	0
2.261	1	3	227	2	2	28	2196	0	0	0
2.262	1	3	227	3	2	28	2196	0	0	0
2.263	1	1	227	4	1	28	2196	0	0	0
2.264	1	3	227	5	2	28	2196	0	0	0
2.265	1	2	227	6	6	28	2196	0	0	0
2.266	1	3	227	7	2	28	2196	0	0	0
2.273	1	1	228	4	1	28	2196	0	0	0
2.275	1	3	228	6	2	28	2196	0	0	0
2.276	1	3	228	7	2	28	2196	0	0	0
2.277	1	2	228	8	6	28	2196	0	0	0
2.278	1	3	228	9	2	28	2196	0	0	0
2.279	1	3	228	10	2	28	2196	0	0	0
2.28	1	3	229	1	2	28	2196	0	0	0
2.283	1	1	229	4	1	28	2196	0	0	0
2.284	1	3	229	5	2	28	2196	0	0	0
2.285	1	2	229	6	6	28	2196	0	0	0
2.286	1	3	229	7	2	28	2196	0	0	0
2.289	1	3	229	10	2	28	2196	0	0	0
2.29	1	3	230	1	2	28	2196	0	0	0
2.291	1	3	230	2	2	28	2196	0	0	0
2.292	1	3	230	3	2	28	2196	0	0	0
2.293	1	1	230	4	1	28	2196	0	0	0
2.294	1	3	230	5	2	28	2196	0	0	0
2.295	1	2	230	6	6	28	2196	0	0	0
2.296	1	3	230	7	2	28	2196	0	0	0
2.301	1	3	231	2	2	28	2196	0	0	0
2.302	1	3	231	3	2	28	2196	0	0	0
2.303	1	1	231	4	1	28	2196	0	0	0
2.305	1	3	231	6	2	28	2196	0	0	0
2.306	1	2	231	7	6	28	2196	0	0	0
2.307	1	3	231	8	2	28	2196	0	0	0
2.308	1	3	231	9	2	28	2196	0	0	0
2.309	1	3	231	10	2	28	2196	0	0	0
2.311	1	3	232	2	2	28	2196	0	0	0
2.312	1	3	232	3	2	28	2196	0	0	0
2.313	1	1	232	4	1	28	2196	0	0	0
2.315	1	3	232	6	2	28	2196	0	0	0
2.318	1	2	232	9	6	28	2196	0	0	0
2.319	1	3	232	10	2	28	2196	0	0	0
2.321	1	3	233	2	2	28	2196	0	0	0
2.322	1	3	233	3	2	28	2196	0	0	0
2.323	1	1	233	4	1	28	2196	0	0	0
2.324	1	3	233	5	2	28	2196	0	0	0
2.325	1	2	233	6	6	28	2196	0	0	0
2.326	1	3	233	7	2	28	2196	0	0	0
2.327	1	3	233	8	2	28	2196	0	0	0
2.333	1	1	234	4	1	28	2196	0	0	0
2.336	1	3	234	7	2	28	2196	0	0	0
2.337	1	3	234	8	2	28	2196	0	0	0
2.339	1	2	234	10	6	28	2196	0	0	0
2.34	1	3	235	1	2	28	2196	0	0	0
2.341	1	3	235	2	2	28	2196	0	0	0
2.342	1	3	235	3	2	28	2196	0	0	0
2.343	1	1	235	4	1	28	2196	0	0	0
2.344	1	3	235	5	2	28	2196	0	0	0
2.345	1	2	235	6	6	28	2196	0	0	0
2.346	1	3	235	7	2	28	2196	0	0	0
2.352	1	3	236	3	2	28	2196	0	0	0
2.353	1	1	236	4	1	28	2196	0	0	0
2.355	1	3	236	6	2	28	2196	0	0	0
2.356	1	3	236	7	2	28	2196	0	0	0
2.357	1	2	236	8	6	28	2196	0	0	0
2.358	1	3	236	9	2	28	2196	0	0	0
2.359	1	3	236	10	2	28	2196	0	0	0
2.36	1	3	237	1	2	28	2196	0	0	0
2.361	1	3	237	2	2	28	2196	0	0	0
2.362	1	3	237	3	2	28	2196	0	0	0
2.363	1	1	237	4	1	28	2196	0	0	0
2.364	1	3	237	5	2	28	2196	0	0	0
2.373	1	2	238	4	6	28	2196	0	0	0
2.374	1	1	238	5	1	28	2196	0	0	0
2.375	1	3	238	6	2	28	2196	0	0	0
2.376	1	3	238	7	2	28	2196	0	0	0
2.377	1	2	238	8	6	28	2196	0	0	0
2.378	1	3	238	9	2	28	2196	0	0	0
2.379	1	3	238	10	2	28	2196	0	0	0
2.38	1	3	239	1	2	28	2196	0	0	0
2.383	1	1	239	4	1	28	2196	0	0	0
2.384	1	3	239	5	2	28	2196	0	0	0
2.385	1	2	239	6	6	28	2196	0	0	0
2.386	1	3	239	7	2	28	2196	0	0	0
2.389	1	3	239	10	2	28	2196	0	0	0
2.39	1	3	240	1	2	28	2196	0	0	0
2.391	1	3	240	2	2	28	2196	0	0	0
2.392	1	3	240	3	2	28	2196	0	0	0
2.393	1	1	240	4	1	28	2196	0	0	0
2.394	1	3	240	5	2	28	2196	0	0	0
2.395	1	2	240	6	6	28	2196	0	0	0
2.396	1	3	240	7	2	28	2196	0	0	0
2.401	1	3	241	2	2	28	2196	0	0	0
2.402	1	3	241	3	2	28	2196	0	0	0
2.403	1	1	241	4	1	28	2196	0	0	0
2.405	1	3	241	6	2	28	2196	0	0	0
2.406	1	2	241	7	6	28	2196	0	0	0
2.407	1	3	241	8	2	28	2196	0	0	0
2.408	1	3	241	9	2	28	2196	0	0	0
2.409	1	3	241	10	2	28	2196	0	0	0
2.411	1	3	242	2	2	28	2196	0	0	0
2.412	1	3	242	3	2	28	2196	0	0	0
2.413	1	1	242	4	1	28	2196	0	0	0
2.414	1	3	242	5	2	28	2196	0	0	0
2.418	1	2	242	9	6	28	2196	0	0	0
2.419	1	3	242	10	2	28	2196	0	0	0
2.422	1	3	243	3	2	28	2196	0	0	0
2.423	1	1	243	4	1	28	2196	0	0	0
2.424	1	3	243	5	2	28	2196	0	0	0
2.425	1	2	243	6	6	28	2196	0	0	0
2.426	1	3	243	7	2	28	2196	0	0	0
2.427	1	3	243	8	2	28	2196	0	0	0
2.428	1	3	243	9	2	28	2196	0	0	0
2.429	1	3	243	10	2	28	2196	0	0	0
2.43	1	3	244	1	2	28	2196	0	0	0
2.432	1	3	244	3	2	28	2196	0	0	0
2.433	1	1	244	4	1	28	2196	0	0	0
2.434	1	3	244	5	2	28	2196	0	0	0
2.44	1	4	245	1	4	28	2196	0	0	0
2.447	1	4	245	8	4	28	2196	0	0	0
2.453	1	4	246	4	4	28	2196	0	0	0
2.457	1	1	246	8	1	28	2196	0	0	0
2.46	1	4	247	1	4	28	2196	0	0	0
2.466	1	4	247	7	4	28	2196	0	0	0
2.469	1	1	247	10	1	28	2196	0	0	0
2.473	1	4	248	4	4	28	2196	0	0	0
2.477	1	1	248	8	1	28	2196	0	0	0
2.479	1	4	248	10	4	28	2196	0	0	0
2.486	1	4	249	7	4	28	2196	0	0	0
2.49	1	1	250	1	1	28	2196	0	0	0
2.492	1	4	250	3	4	28	2196	0	0	0
2.498	1	1	250	9	1	28	2196	0	0	0
2.499	1	4	250	10	4	28	2196	0	0	0
2.506	1	4	251	7	4	28	2196	0	0	0
2.509	1	1	251	10	1	28	2196	0	0	0
2.511	1	1	252	2	1	28	2196	0	0	0
2.512	1	4	252	3	4	28	2196	0	0	0
2.519	1	4	252	10	4	28	2196	0	0	0
2.521	1	1	253	2	1	28	2196	0	0	0
2.525	1	4	253	6	4	28	2196	0	0	0
2.532	1	1	254	3	1	28	2196	0	0	0
2.533	1	4	254	4	4	28	2196	0	0	0
2.538	1	4	254	9	4	28	2196	0	0	0
2.542	1	1	255	3	1	28	2196	0	0	0
2.545	1	4	255	6	4	28	2196	0	0	0
2.551	1	4	256	2	4	28	2196	0	0	0
2.553	1	1	256	4	1	28	2196	0	0	0
2.556	1	3	256	7	2	28	2196	0	0	0
2.557	1	3	256	8	2	28	2196	0	0	0
2.558	1	4	256	9	4	28	2196	0	0	0
2.559	1	3	256	10	2	28	2196	0	0	0
2.563	1	1	257	4	1	28	2196	0	0	0
2.565	1	4	257	6	4	28	2196	0	0	0
2.576	1	1	258	7	1	28	2196	0	0	0
2.582	1	4	259	3	4	28	2196	0	0	0
2.588	1	1	259	9	1	28	2196	0	0	0
2.597	1	1	260	8	1	28	2196	0	0	0
2.606	1	1	261	7	1	28	2196	0	0	0
2.656	1	2	266	7	6	28	2196	0	0	0
2.657	1	2	266	8	6	28	2196	0	0	0
2.658	1	2	266	9	6	28	2196	0	0	0
2.659	1	2	266	10	6	28	2196	0	0	0
2.66	1	3	267	1	2	28	2196	0	0	0
2.661	1	3	267	2	2	28	2196	0	0	0
2.662	1	3	267	3	2	28	2196	0	0	0
2.663	1	3	267	4	2	28	2196	0	0	0
2.664	1	3	267	5	2	28	2196	0	0	0
2.682	1	4	269	3	4	28	2196	0	0	0
2.727	1	1	273	8	1	28	2196	0	0	0
2.756	1	3	276	7	2	28	2196	0	0	0
2.757	1	3	276	8	2	28	2196	0	0	0
2.758	1	3	276	9	2	28	2196	0	0	0
2.759	1	3	276	10	2	28	2196	0	0	0
2.76	1	3	277	1	2	28	2196	0	0	0
2.782	1	4	279	3	4	28	2196	0	0	0
2.783	1	4	279	4	4	28	2196	0	0	0
2.784	1	4	279	5	4	28	2196	0	0	0
2.785	1	4	279	6	4	28	2196	0	0	0
2.786	1	4	279	7	4	28	2196	0	0	0
2.827	1	1	283	8	1	28	2196	0	0	0
2.828	1	1	283	9	1	28	2196	0	0	0
2.829	1	1	283	10	1	28	2196	0	0	0
2.83	1	1	284	1	1	28	2196	0	0	0
2.831	1	1	284	2	1	28	2196	0	0	0
2.856	1	2	286	7	6	28	2196	0	0	0
2.857	1	3	286	8	2	28	2196	0	0	0
2.858	1	3	286	9	2	28	2196	0	0	0
2.859	1	3	286	10	2	28	2196	0	0	0
2.86	1	3	287	1	2	28	2196	0	0	0
2.861	1	3	287	2	2	28	2196	0	0	0
2.882	1	4	289	3	4	28	2196	0	0	0
2.883	1	4	289	4	4	28	2196	0	0	0
2.884	1	4	289	5	4	28	2196	0	0	0
2.885	1	4	289	6	4	28	2196	0	0	0
2.886	1	4	289	7	4	28	2196	0	0	0
2.927	1	1	293	8	1	28	2196	0	0	0
2.928	1	1	293	9	1	28	2196	0	0	0
2.929	1	1	293	10	1	28	2196	0	0	0
2.93	1	1	294	1	1	28	2196	0	0	0
2.931	1	1	294	2	1	28	2196	0	0	0
2.932	1	1	294	3	1	28	2196	0	0	0
2.938	1	1	294	9	1	28	2196	0	0	0
2.948	1	1	295	9	1	28	2196	0	0	0
2.956	1	2	296	7	6	28	2196	0	0	0
2.957	1	2	296	8	6	28	2196	0	0	0
2.958	1	2	296	9	6	28	2196	0	0	0
2.959	1	3	296	10	2	28	2196	0	0	0
2.96	1	2	297	1	6	28	2196	0	0	0
2.961	1	3	297	2	2	28	2196	0	0	0
2.962	1	3	297	3	2	28	2196	0	0	0
2.963	1	3	297	4	2	28	2196	0	0	0
2.964	1	3	297	5	2	28	2196	0	0	0
2.965	1	1	297	6	1	28	2196	0	0	0
2.968	1	1	297	9	1	28	2196	0	0	0
2.977	1	1	298	8	1	28	2196	0	0	0
2.982	1	4	299	3	4	28	2196	0	0	0
2.983	1	4	299	4	4	28	2196	0	0	0
2.984	1	4	299	5	4	28	2196	0	0	0
2.985	1	4	299	6	4	28	2196	0	0	0
2.986	1	4	299	7	4	28	2196	0	0	0
3.019	1	5	302	10	5	28	2196	0	0	0
3.056	1	2	306	7	6	28	2196	0	0	0
3.057	1	3	306	8	2	28	2196	0	0	0
3.058	1	3	306	9	2	28	2196	0	0	0
3.059	1	3	306	10	2	28	2196	0	0	0
3.06	1	3	307	1	2	28	2196	0	0	0
3.061	1	3	307	2	2	28	2196	0	0	0
3.082	1	4	309	3	4	28	2196	0	0	0
3.083	1	4	309	4	4	28	2196	0	0	0
3.087	1	1	309	8	1	28	2196	0	0	0
3.087	2	6	309	8	1	28	2196	0	0	0
3.088	1	1	309	9	1	28	2196	0	0	0
3.089	1	1	309	10	1	28	2196	0	0	0
3.09	1	1	310	1	1	28	2196	0	0	0
3.091	1	1	310	2	1	28	2196	0	0	0
3.094	1	1	310	5	1	28	2196	0	0	0
3.094	2	6	310	5	1	28	2196	0	0	0
3.101	1	1	311	2	1	28	2196	0	0	0
3.101	2	6	311	2	1	28	2196	0	0	0
3.156	1	2	316	7	6	28	2196	0	0	0
3.157	1	2	316	8	6	28	2196	0	0	0
3.158	1	3	316	9	2	28	2196	0	0	0
3.159	1	3	316	10	2	28	2196	0	0	0
3.16	1	3	317	1	2	28	2196	0	0	0
3.161	1	3	317	2	2	28	2196	0	0	0
3.162	1	3	317	3	2	28	2196	0	0	0
3.182	1	4	319	3	4	28	2196	0	0	0
3.183	1	4	319	4	4	28	2196	0	0	0
3.184	1	4	319	5	4	28	2196	0	0	0
3.185	1	4	319	6	4	28	2196	0	0	0
3.186	1	4	319	7	4	28	2196	0	0	0
3.206	1	1	321	7	1	28	2196	0	0	0
3.207	1	1	321	8	1	28	2196	0	0	0
3.208	1	1	321	9	1	28	2196	0	0	0
3.256	1	2	326	7	6	28	2196	0	0	0
3.257	1	2	326	8	6	28	2196	0	0	0
3.258	1	3	326	9	2	28	2196	0	0	0
3.259	1	3	326	10	2	28	2196	0	0	0
3.26	1	3	327	1	2	28	2196	0	0	0
3.261	1	3	327	2	2	28	2196	0	0	0
3.262	1	3	327	3	2	28	2196	0	0	0
3.282	1	4	329	3	4	28	2196	0	0	0
3.283	1	4	329	4	4	28	2196	0	0	0
3.284	1	4	329	5	4	28	2196	0	0	0
3.285	1	4	329	6	4	28	2196	0	0	0
3.286	1	4	329	7	4	28	2196	0	0	0
3.306	1	1	331	7	1	28	2196	0	0	0
3.307	1	1	331	8	1	28	2196	0	0	0
3.308	1	1	331	9	1	28	2196	0	0	0
3.309	1	1	331	10	1	28	2196	0	0	0
3.31	1	1	332	1	1	28	2196	0	0	0
3.319	1	1	332	10	1	28	2196	0	0	0
3.327	1	1	333	8	1	28	2196	0	0	0
3.33	1	1	334	1	1	28	2196	0	0	0
3.348	1	1	335	9	1	28	2196	0	0	0
3.35	1	1	336	1	1	28	2196	0	0	0
3.356	1	2	336	7	6	28	2196	0	0	0
3.357	1	2	336	8	6	28	2196	0	0	0
3.358	1	3	336	9	2	28	2196	0	0	0
3.359	1	3	336	10	2	28	2196	0	0	0
3.36	1	3	337	1	2	28	2196	0	0	0
3.361	1	3	337	2	2	28	2196	0	0	0
3.362	1	3	337	3	2	28	2196	0	0	0
3.366	1	1	337	7	1	28	2196	0	0	0
3.376	1	1	338	7	1	28	2196	0	0	0
3.382	1	4	339	3	4	28	2196	0	0	0
3.383	1	4	339	4	4	28	2196	0	0	0
3.384	1	4	339	5	4	28	2196	0	0	0
3.385	1	4	339	6	4	28	2196	0	0	0
3.386	1	4	339	7	4	28	2196	0	0	0
3.456	1	2	346	7	6	28	2196	0	0	0
3.457	1	2	346	8	6	28	2196	0	0	0
3.458	1	3	346	9	2	28	2196	0	0	0
3.459	1	2	346	10	6	28	2196	0	0	0
3.46	1	3	347	1	2	28	2196	0	0	0
3.461	1	2	347	2	6	28	2196	0	0	0
3.462	1	3	347	3	2	28	2196	0	0	0
3.463	1	3	347	4	2	28	2196	0	0	0
3.464	1	3	347	5	2	28	2196	0	0	0
3.482	1	4	349	3	4	28	2196	0	0	0
3.483	1	4	349	4	4	28	2196	0	0	0
3.484	1	4	349	5	4	28	2196	0	0	0
3.485	1	4	349	6	4	28	2196	0	0	0
3.486	1	4	349	7	4	28	2196	0	0	0
3.491	1	1	350	2	1	28	2196	0	0	0
3.492	1	1	350	3	1	28	2196	0	0	0
3.493	1	1	350	4	1	28	2196	0	0	0
3.494	1	1	350	5	1	28	2196	0	0	0
3.495	1	1	350	6	1	28	2196	0	0	0
3.556	1	2	356	7	6	28	2196	0	0	0
3.557	1	2	356	8	6	28	2196	0	0	0
3.558	1	3	356	9	2	28	2196	0	0	0
3.559	1	3	356	10	2	28	2196	0	0	0
3.56	1	3	357	1	2	28	2196	0	0	0
3.561	1	3	357	2	2	28	2196	0	0	0
3.562	1	3	357	3	2	28	2196	0	0	0
3.582	1	4	359	3	4	28	2196	0	0	0
3.583	1	4	359	4	4	28	2196	0	0	0
3.584	1	4	359	5	4	28	2196	0	0	0
3.585	1	4	359	6	4	28	2196	0	0	0
3.586	1	4	359	7	4	28	2196	0	0	0
3.591	1	1	360	2	1	28	2196	0	0	0
3.592	1	1	360	3	1	28	2196	0	0	0
3.593	1	1	360	4	1	28	2196	0	0	0
3.594	1	1	360	5	1	28	2196	0	0	0
3.595	1	1	360	6	1	28	2196	0	0	0
3.601	1	1	361	2	1	28	2196	0	0	0
3.611	1	1	362	2	1	28	2196	0	0	0
3.62	1	1	363	1	1	28	2196	0	0	0
3.633	1	1	364	4	1	28	2196	0	0	0
3.639	1	1	364	10	1	28	2196	0	0	0
3.656	1	2	366	7	6	28	2196	0	0	0
3.657	1	2	366	8	6	28	2196	0	0	0
3.658	1	3	366	9	2	28	2196	0	0	0
3.659	1	3	366	10	2	28	2196	0	0	0
3.66	1	3	367	1	2	28	2196	0	0	0
3.661	1	3	367	2	2	28	2196	0	0	0
3.662	1	3	367	3	2	28	2196	0	0	0
3.682	1	4	369	3	4	28	2196	0	0	0
3.683	1	4	369	4	4	28	2196	0	0	0
3.684	1	4	369	5	4	28	2196	0	0	0
3.685	1	4	369	6	4	28	2196	0	0	0
3.686	1	4	369	7	4	28	2196	0	0	0
3.75	1	1	376	1	1	28	2196	0	0	0
3.751	1	1	376	2	1	28	2196	0	0	0
3.752	1	1	376	3	1	28	2196	0	0	0
3.756	1	2	376	7	6	28	2196	0	0	0
3.757	1	2	376	8	6	28	2196	0	0	0
3.758	1	3	376	9	2	28	2196	0	0	0
3.759	1	3	376	10	2	28	2196	0	0	0
3.76	1	3	377	1	2	28	2196	0	0	0
3.761	1	3	377	2	2	28	2196	0	0	0
3.762	1	3	377	3	2	28	2196	0	0	0
3.782	1	4	379	3	4	28	2196	0	0	0
3.783	1	4	379	4	4	28	2196	0	0	0
3.784	1	4	379	5	4	28	2196	0	0	0
3.785	1	4	379	6	4	28	2196	0	0	0
3.786	1	4	379	7	4	28	2196	0	0	0
3.85	1	1	386	1	1	28	2196	0	0	0
3.851	1	1	386	2	1	28	2196	0	0	0
3.852	1	1	386	3	1	28	2196	0	0	0
3.853	1	1	386	4	1	28	2196	0	0	0
3.854	1	1	386	5	1	28	2196	0	0	0
3.855	1	1	386	6	1	28	2196	0	0	0
3.856	1	2	386	7	6	28	2196	0	0	0
3.857	1	2	386	8	6	28	2196	0	0	0
3.858	1	3	386	9	2	28	2196	0	0	0
3.859	1	2	386	10	6	28	2196	0	0	0
3.86	1	3	387	1	2	28	2196	0	0	0
3.861	1	3	387	2	2	28	2196	0	0	0
3.862	1	3	387	3	2	28	2196	0	0	0
3.863	1	3	387	4	2	28	2196	0	0	0
3.864	1	1	387	5	1	28	2196	0	0	0
3.871	1	1	388	2	1	28	2196	0	0	0
3.88	1	1	389	1	1	28	2196	0	0	0
3.882	1	4	389	3	4	28	2196	0	0	0
3.883	1	4	389	4	4	28	2196	0	0	0
3.884	1	4	389	5	4	28	2196	0	0	0
3.885	1	4	389	6	4	28	2196	0	0	0
3.886	1	4	389	7	4	28	2196	0	0	0
3.89	1	1	390	1	1	28	2196	0	0	0
3.911	1	1	392	2	1	28	2196	0	0	0
3.917	1	1	392	8	1	28	2196	0	0	0
3.919	1	1	392	10	1	28	2196	0	0	0
3.932	1	1	394	3	1	28	2196	0	0	0
3.94	1	1	395	1	1	28	2196	0	0	0
3.95	1	1	396	1	1	28	2196	0	0	0
3.956	1	2	396	7	6	28	2196	0	0	0
3.957	1	2	396	8	6	28	2196	0	0	0
3.958	1	3	396	9	2	28	2196	0	0	0
3.959	1	3	396	10	2	28	2196	0	0	0
3.96	1	3	397	1	2	28	2196	0	0	0
3.961	1	3	397	2	2	28	2196	0	0	0
3.962	1	3	397	3	2	28	2196	0	0	0
3.963	1	1	397	4	1	28	2196	0	0	0
3.973	1	1	398	4	1	28	2196	0	0	0
3.979	1	1	398	10	1	28	2196	0	0	0
3.982	1	4	399	3	4	28	2196	0	0	0
3.983	1	4	399	4	4	28	2196	0	0	0
3.984	1	4	399	5	4	28	2196	0	0	0
3.985	1	4	399	6	4	28	2196	0	0	0
3.986	1	4	399	7	4	28	2196	0	0	0
3.99	1	1	400	1	1	28	2196	0	0	0
3.999	1	1	400	10	1	28	2196	0	0	0
4.012	1	1	402	3	1	28	2196	0	0	0
4.012	2	6	402	3	1	28	2196	0	0	0
4.019	1	1	402	10	1	28	2196	0	0	0
4.019	2	6	402	10	1	28	2196	0	0	0
4.02	1	5	403	1	5	28	2196	0	0	0
4.021	1	1	403	2	1	14	775	0	0	0
4.022	1	1	403	3	1	28	2196	0	0	0
4.026	1	1	403	7	1	28	2196	0	0	0
4.029	1	1	403	10	1	28	2196	0	0	0
4.04	1	1	405	1	1	28	2196	0	0	0
4.049	1	1	405	10	1	28	2196	0	0	0
4.059	1	1	406	10	1	28	2196	0	0	0
4.069	1	1	407	10	1	28	2196	0	0	0
4.079	1	1	408	10	1	28	2196	0	0	0
4.082	1	4	409	3	4	28	2196	0	0	0
4.083	1	4	409	4	4	28	2196	0	0	0
4.084	1	4	409	5	4	28	2196	0	0	0
4.085	1	4	409	6	4	28	2196	0	0	0
4.086	1	4	409	7	4	28	2196	0	0	0
4.089	1	1	409	10	1	28	2196	0	0	0
4.099	1	1	410	10	1	28	2196	0	0	0
4.109	1	1	411	10	1	28	2196	0	0	0
4.129	1	1	413	10	1	28	2196	0	0	0
4.13	1	1	414	1	1	28	2196	0	0	0
4.139	1	1	414	10	1	28	2196	0	0	0
4.149	1	1	415	10	1	28	2196	0	0	0
4.159	1	1	416	10	1	28	2196	0	0	0
4.169	1	1	417	10	1	28	2196	0	0	0
4.179	1	1	418	10	1	28	2196	0	0	0
4.182	1	4	419	3	4	28	2196	0	0	0
4.183	1	4	419	4	4	28	2196	0	0	0
4.184	1	4	419	5	4	28	2196	0	0	0
4.185	1	4	419	6	4	28	2196	0	0	0
4.186	1	4	419	7	4	28	2196	0	0	0
4.187	1	4	419	8	4	28	2196	0	0	0
4.188	1	4	419	9	4	28	2196	0	0	0
4.189	1	1	419	10	1	28	2196	0	0	0
4.196	1	4	420	7	4	28	2196	0	0	0
4.197	1	4	420	8	4	28	2196	0	0	0
4.199	1	1	420	10	1	28	2196	0	0	0
4.206	1	4	421	7	4	28	2196	0	0	0
4.207	1	4	421	8	4	28	2196	0	0	0
4.209	1	1	421	10	1	28	2196	0	0	0
4.216	1	4	422	7	4	28	2196	0	0	0
4.217	1	4	422	8	4	28	2196	0	0	0
4.219	1	4	422	10	4	28	2196	0	0	0
4.22	1	4	423	1	4	28	2196	0	0	0
4.236	1	4	424	7	4	28	2196	0	0	0
4.237	1	4	424	8	4	28	2196	0	0	0
4.246	1	4	425	7	4	28	2196	0	0	0
4.247	1	4	425	8	4	28	2196	0	0	0
4.256	1	4	426	7	4	28	2196	0	0	0
4.257	1	4	426	8	4	28	2196	0	0	0
4.266	1	4	427	7	4	28	2196	0	0	0
4.267	1	4	427	8	4	28	2196	0	0	0
4.276	1	4	428	7	4	28	2196	0	0	0
4.277	1	4	428	8	4	28	2196	0	0	0
4.286	1	4	429	7	4	28	2196	0	0	0
4.29	1	3	430	1	2	28	2196	0	0	0
4.296	1	4	430	7	4	28	2196	0	0	0
4.304	1	3	431	5	2	28	2196	0	0	0
4.306	1	4	431	7	4	28	2196	0	0	0
4.307	1	4	431	8	4	28	2196	0	0	0
4.316	1	4	432	7	4	28	2196	0	0	0
4.318	1	3	432	9	2	28	2196	0	0	0
4.326	1	4	433	7	4	28	2196	0	0	0
4.329	1	1	433	10	1	28	2196	0	0	0
4.33	1	1	434	1	1	28	2196	0	0	0
4.331	1	1	434	2	1	28	2196	0	0	0
4.332	1	3	434	3	2	28	2196	0	0	0
4.333	1	1	434	4	1	28	2196	0	0	0
4.334	1	1	434	5	1	28	2196	0	0	0
4.336	1	1	434	7	1	28	2196	0	0	0
4.337	1	4	434	8	4	28	2196	0	0	0
4.346	1	3	435	7	2	28	2196	0	0	0
4.347	1	1	435	8	1	28	2196	0	0	0
4.348	1	4	435	9	4	28	2196	0	0	0
4.356	1	1	436	7	1	28	2196	0	0	0
4.357	1	4	436	8	4	28	2196	0	0	0
4.36	1	3	437	1	2	28	2196	0	0	0
4.366	1	1	437	7	1	28	2196	0	0	0
4.367	1	4	437	8	4	28	2196	0	0	0
4.369	1	1	437	10	1	28	2196	0	0	0
4.374	1	3	438	5	2	28	2196	0	0	0
4.376	1	4	438	7	4	28	2196	0	0	0
4.386	1	1	439	7	1	28	2196	0	0	0
4.387	1	4	439	8	4	28	2196	0	0	0
4.388	1	3	439	9	2	28	2196	0	0	0
4.396	1	1	440	7	1	28	2196	0	0	0
4.397	1	4	440	8	4	28	2196	0	0	0
4.402	1	3	441	3	2	28	2196	0	0	0
4.406	1	1	441	7	1	28	2196	0	0	0
4.407	1	4	441	8	4	28	2196	0	0	0
4.416	1	1	442	7	1	28	2196	0	0	0
4.417	1	4	442	8	4	28	2196	0	0	0
4.426	1	1	443	7	1	28	2196	0	0	0
4.427	1	4	443	8	4	28	2196	0	0	0
4.436	1	1	444	7	1	28	2196	0	0	0
4.437	1	4	444	8	4	28	2196	0	0	0
4.439	1	2	444	10	6	28	2196	0	0	0
4.44	1	1	445	1	1	28	2196	0	0	0
4.446	1	4	445	7	4	28	2196	0	0	0
4.449	1	1	445	10	1	28	2196	0	0	0
4.453	1	3	446	4	2	28	2196	0	0	0
4.456	1	4	446	7	4	28	2196	0	0	0
4.466	1	1	447	7	1	28	2196	0	0	0
4.467	1	3	447	8	2	28	2196	0	0	0
4.468	1	4	447	9	4	28	2196	0	0	0
4.476	1	1	448	7	1	28	2196	0	0	0
4.477	1	4	448	8	4	28	2196	0	0	0
4.479	1	1	448	10	1	28	2196	0	0	0
4.481	1	3	449	2	2	28	2196	0	0	0
4.486	1	4	449	7	4	28	2196	0	0	0
4.494	1	3	450	5	2	28	2196	0	0	0
4.496	1	1	450	7	1	28	2196	0	0	0
4.497	1	4	450	8	4	28	2196	0	0	0
4.499	1	1	450	10	1	28	2196	0	0	0
4.506	1	4	451	7	4	28	2196	0	0	0
4.508	1	3	451	9	2	28	2196	0	0	0
4.516	1	1	452	7	1	28	2196	0	0	0
4.517	1	4	452	8	4	28	2196	0	0	0
4.522	1	3	453	3	2	28	2196	0	0	0
4.526	1	1	453	7	1	28	2196	0	0	0
4.527	1	4	453	8	4	28	2196	0	0	0
4.529	1	1	453	10	1	28	2196	0	0	0
4.536	1	3	454	7	2	28	2196	0	0	0
4.537	1	4	454	8	4	28	2196	0	0	0
